conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1908506305234690410,Sat Apr 05 13:05:36 +0000 2025,347,Cakep sih tapi pakai AI Ghibli IJBOL.,1908506305234690410,,,in,,6,22,87,https://x.com/undefined/status/1908506305234690410,831399182162284546,
1907808336474693819,Sat Apr 05 13:05:03 +0000 2025,0,@mnimbailmu anime ghibli (bukan ai),1908506167757918705,,mnimbailmu,in,,0,0,0,https://x.com/undefined/status/1908506167757918705,1677595304026333184,
1908506116415512827,Sat Apr 05 13:04:51 +0000 2025,0,Pcran brsm pacar ku yg lain @alfrul Yg udah gak pake ava ai ghibli lg https://t.co/xBDWhQvBWF,1908506116415512827,https://pbs.twimg.com/media/GnxgMWUaoAAlnvY.jpg,,in,,0,0,1,https://x.com/undefined/status/1908506116415512827,257837415,
1908505504751681998,Sat Apr 05 13:02:25 +0000 2025,0,Gue kalo jadi mereka yang claim signature orang terus menerus demi kodein lawan jenis incaran mah malu! Jadi diri sendiri woy kreatif dong! Kecuali emang gak punya malu! Udah kayak maling AI Ghibli style.,1908505504751681998,,,in,,0,0,0,https://x.com/undefined/status/1908505504751681998,1659894782842527744,
1908503964838252631,Sat Apr 05 12:56:18 +0000 2025,1,Orang yang panggil penjilat Ghibli sanggup ciplak lagu² P. Ramlee pakai AI sambil meludah di muka waris² beliau. Pasti. Apologists of AI generated works will defile P. Ramlee's works the same way while they spit on his surviving relatives. I'm deadass.,1908503964838252631,,,in,,0,0,0,https://x.com/undefined/status/1908503964838252631,1024368853315276800,
1906546269654524145,Sat Apr 05 12:55:52 +0000 2025,0,@raymondchins kemaren sempet liat ada yang sampe jual kelas buat bikin Prompt Ghibli dan open Commission AI generated,1908503859074654600,,raymondchins,in,,0,0,0,https://x.com/undefined/status/1908503859074654600,1135959536,
1908496651758850415,Sat Apr 05 12:27:27 +0000 2025,0,ghibli ai maksudny,1908496707459178517,,napilsy,in,,0,0,0,https://x.com/undefined/status/1908496707459178517,1015771654704717824,
1908495757822546430,Sat Apr 05 12:26:59 +0000 2025,0,@guntingkukuuku Yo sebagai orang di dunia animasi gue liat AI Ghibli itu keren banget buat eksperimen seni apalagi buat yang baru mulai. Tapi ada sisi lain bisa ganggu kerjaan animator tradisional sama etika hak cipta. Gue rasa AI oke jadi alat bantu bikin kerja lebih cepet tapi harus,1908496589192053141,,guntingkukuuku,in,,0,1,0,https://x.com/undefined/status/1908496589192053141,1720665183188922368,
1908488367001788472,Sat Apr 05 11:54:19 +0000 2025,0,kakak gw ikut tren ghibli pake ai :) mls ngasih edukasi soalnya mesti ngotot gak mau dikasih masukan basi,1908488367001788472,,,in,,0,0,0,https://x.com/undefined/status/1908488367001788472,865516490203684866,
1908488168556618024,Sat Apr 05 11:53:32 +0000 2025,1,yg bikin ai foto ghibli itu dmn,1908488168556618024,,,in,,0,2,0,https://x.com/undefined/status/1908488168556618024,1892273119345455104,
1908129996880675146,Sat Apr 05 11:52:33 +0000 2025,4,@unicelounge Yg pake Ai ghibli buat promotional kampus so asik ew,1908487922963054970,,unicelounge,in,,0,0,0,https://x.com/undefined/status/1908487922963054970,1330107922630791172,
1908487160107590008,Sat Apr 05 11:49:31 +0000 2025,0,saya tertariknya sama orang yang yang ga make AI ghibli banh,1908487160107590008,,,in,,0,0,0,https://x.com/undefined/status/1908487160107590008,1087688211093057536,
1908154028644794394,Sat Apr 05 11:47:25 +0000 2025,0,@lvusmuch AAAAAA MARAH BGT ghibli kesukaan ku dinistain banyak org kayak gitu kenapa sikkkk org2 tuh gabisa mikirrrrrr kalo bikin karya animasi itu susah bgt anjirrrrrr minimal nontonlah karya2 aslinya dan jangan dongo ikut2an trend AI nya jirrrr ARGHHH,1908486631860162649,,lvusmuch,in,,0,0,0,https://x.com/undefined/status/1908486631860162649,1725851366676164608,
1908485984024711540,Sat Apr 05 11:44:51 +0000 2025,0,gawat idol n aktor kpop mulai banyak yg upload ghibli ai ,1908485984024711540,,,in,,0,1,0,https://x.com/undefined/status/1908485984024711540,1813154037598199808,
1908295906728071544,Sat Apr 05 11:43:12 +0000 2025,0,@nadyaanr Ghibli AI yah emang tergantung idealisme dan branding masing masing juga sih pada akhirnya wkwk.,1908485569765667136,,nadyaanr,in,,0,0,0,https://x.com/undefined/status/1908485569765667136,89441050,
1908485427608379872,Sat Apr 05 11:42:38 +0000 2025,1,ketawan pake ghibli ai kita hajar ditempat,1908485427608379872,,,in,,0,1,0,https://x.com/undefined/status/1908485427608379872,1756057014277697536,
1908484672826257627,Sat Apr 05 11:39:38 +0000 2025,4,kita gebuk bareng bareng yang pake ai ghibli,1908484672826257627,,,in,,0,1,0,https://x.com/undefined/status/1908484672826257627,2644886024,
1908484071329849703,Sat Apr 05 11:37:15 +0000 2025,0,gue melihat teman gue posting di whatsapp gambar AI ghibli gue: /mencoba cross check apakah udah tau issue nya/ dia: /MENJELASKAN DENGAN LANCAR/ gue: gue: gue: oohh... yaudah okee! brrti lo faham isunya ya ,1908484071329849703,,,in,,0,1,0,https://x.com/undefined/status/1908484071329849703,1138956444663812096,
1908481990040387669,Sat Apr 05 11:28:58 +0000 2025,6,Yah senior graphic designer saya ngepost foto dia pakai AI Ghibli ,1908481990040387669,,,in,,0,3,0,https://x.com/undefined/status/1908481990040387669,1335592437486534656,
1908480241967972466,Sat Apr 05 11:22:02 +0000 2025,0,temen gw ada yg pake ai ghibli....... ,1908480241967972466,,,in,,0,0,0,https://x.com/undefined/status/1908480241967972466,1641252030827364352,
1908478560886796316,Sat Apr 05 11:15:21 +0000 2025,0,Hayao Miyazaki Mengkritik Tren Gambar AI yang Menggunakan Gaya Studio Ghibli: Ini Penghinaan terhadap Seni https://t.co/L35yx7uWnU,1908478560886796316,,,in,,0,0,0,https://x.com/undefined/status/1908478560886796316,1610376427366486019,
1908477814556549122,Sat Apr 05 11:12:23 +0000 2025,0,hal lain yang aing keselin dari tren sampah generate ghibli pake AI tuh adalah sebagian besar orang-orang ini bahkan gak nonton ghibli manusia-manusia latah fakkk,1908477814556549122,,,in,,0,1,0,https://x.com/undefined/status/1908477814556549122,264069542,
1908476163800043643,Sat Apr 05 11:05:49 +0000 2025,0,mauu ikutan ️ foto lebaran keluarga ai ghibli foto lebaran keluarga gambar sendiri https://t.co/bFbSPhgUYV,1908476163800043643,https://pbs.twimg.com/media/GnxE8zqaMAA2mAJ.jpg,,in,,0,1,0,https://x.com/undefined/status/1908476163800043643,1299634679545356288,
1908476121802563614,Sat Apr 05 11:05:39 +0000 2025,0,udah di tahap muak banget sama ai² ghibli ini kayak lo se-tone deaf itu kah sama apa yg lagi jadi concern artists di indo?? kayak.. padahal orang² udh speak up di berbagai platform dan hari ini lo pada masih pake ai ghibli???,1908476121802563614,,,in,,0,1,1,https://x.com/undefined/status/1908476121802563614,1036240858025091072,
1908474381228974314,Sat Apr 05 10:58:44 +0000 2025,1,AI yang berbentuk art itu sah sah aja mau Ghibli kek Pexel Vector buat personal use. Kalo udah di perjual beli alias commision work taik bgt sih,1908474381228974314,,,in,,0,0,0,https://x.com/undefined/status/1908474381228974314,593381956,
1908473535292420420,Sat Apr 05 10:58:12 +0000 2025,0,@husnimubarok04 Ya gambarnya bisa diedit jadi gaya Studio Ghibli pake tools AI online. Aku nggak bisa edit langsung tapi kamu bisa coba langkah ini: simpen gambar dari link ke device buka situs kayak https://t.co/qwqCcscASE https://t.co/b5l20CuMPY atau https://t.co/b2yEuBDA3y upload,1908474245635596300,,husnimubarok04,in,,0,0,0,https://x.com/undefined/status/1908474245635596300,1720665183188922368,
1908474198273778321,Sat Apr 05 10:58:01 +0000 2025,0,di story WA liatin temen-temen gw post foto pake ai ghibli atau apalah itu sebutannya,1908474198273778321,,,in,,0,0,0,https://x.com/undefined/status/1908474198273778321,1230715786391478272,
1908389294903091506,Sat Apr 05 08:53:19 +0000 2025,1,@dxnxz1702 yaallah smg yang pake ai ghibli segera sadar ,1908442816034050089,,kivaraito,in,,0,0,0,https://x.com/undefined/status/1908442816034050089,1671844393224110080,
1908442784836833502,Sat Apr 05 08:53:11 +0000 2025,0,temen gw dengan bangganya bikin story foto editan ai yg mirip ghibli itu dan bilang kalo itu inovasi baru yg memudahkan kaga hbs pikir gw,1908442784836833502,,,in,,0,0,0,https://x.com/undefined/status/1908442784836833502,1494697461558181890,
1908442686056706477,Sat Apr 05 08:52:48 +0000 2025,0,Cm HDD jaha ja ja ja ja ke ja bhag na BND and me msg NCC #zelena #GranHermano #GrandeFratello #helevier #sstvi #Tommavi #zeudi #helena #yulioli #shailenzo #zeudiners #Ghibli #แผ่นดินไหว #ตึกถล่ม #ghiblistyle,1908442686056706477,,,in,,0,0,0,https://x.com/undefined/status/1908442686056706477,1854874614884974593,
1908441751725236382,Sat Apr 05 08:49:05 +0000 2025,6,Ketauan suka AI ghibli aku katain jelek bodoh selerannya rendah. ,1908441751725236382,,,in,,0,0,0,https://x.com/undefined/status/1908441751725236382,1432765733566513153,
1908441668304724355,Sat Apr 05 08:48:45 +0000 2025,0,si anjir.. temen gw fomo ai ghibli,1908441668304724355,,,in,,0,0,0,https://x.com/undefined/status/1908441668304724355,1511240630097543168,
1908440166085312698,Sat Apr 05 08:42:47 +0000 2025,0,Ga habis pikir temen ak msih aja pke ai ghibli,1908440166085312698,,,in,,0,1,0,https://x.com/undefined/status/1908440166085312698,1284332540950536192,
1908437953682215347,Sat Apr 05 08:33:59 +0000 2025,0,Ayo PD ntn Ini hasil karya anak bangsa Yg g pake AI Ghibli murahan itu,1908437953682215347,,,in,,0,0,0,https://x.com/undefined/status/1908437953682215347,2900705886,
1908437092637773916,Sat Apr 05 08:30:34 +0000 2025,0,Akhirnya punya alasan lain buat uncrush him. Selain akhirnya punya pacar dia ikut2 edit ghibli AI.,1908437092637773916,,,in,,0,0,0,https://x.com/undefined/status/1908437092637773916,1479705585767510020,
1908434773221269588,Sat Apr 05 08:21:21 +0000 2025,29,Cuitan dari Megumi Ishitani selaku sutradara sekaligus animator One Piece men*cam trend ubah foto jadi style Ghibli yang menggunakan AI. Kau telah mencoreng nama baik Ghibli... Aku tidak akan pernah memaafkanmu... Kata Ishitani. #Otaku_Anime_Indonesia #Otaku_Corner #ghibli https://t.co/W84IuE7KSY,1908434773221269588,https://pbs.twimg.com/media/GnwfTaabYAI8yno.jpg,,in,,0,0,4,https://x.com/undefined/status/1908434773221269588,1210780624035860480,
1908433470457893365,Sat Apr 05 08:16:10 +0000 2025,0,Kampus bapuk jir masa pake AI ghibli fomo amat,1908433470457893365,,,in,,0,1,0,https://x.com/undefined/status/1908433470457893365,1769336034675052544,
1908433159735108075,Sat Apr 05 08:14:56 +0000 2025,0,Fa ga gg jr gg HDD HDD GHA dam BCM ga ja dhan ja GK HC #zelena #GranHermano #GrandeFratello #helevier #sstvi #Tommavi #zeudi #helena #yulioli #shailenzo #zeudiners #Ghibli #แผ่นดินไหว #ตึกถล่ม #ghiblistyle,1908433159735108075,,,in,,0,0,0,https://x.com/undefined/status/1908433159735108075,1854874614884974593,
1908432583853031770,Sat Apr 05 08:12:39 +0000 2025,0,Sudha hz ja hz HDD GHA GHA gg msg hrs GHA hesha kya ja BBC #zelena #GranHermano #GrandeFratello #helevier #sstvi #Tommavi #zeudi #helena #yulioli #shailenzo #zeudiners #Ghibli #แผ่นดินไหว #ตึกถล่ม #ghiblistyle,1908432583853031770,,,in,,0,0,0,https://x.com/undefined/status/1908432583853031770,1854874614884974593,
1908432063142773198,Sat Apr 05 08:10:35 +0000 2025,4,Kocak. Udah temen kuliah pake AI sekarang salah satu dosen DKV multimedia pake AI ghibli trend juga kms,1908432063142773198,,,in,,0,3,0,https://x.com/undefined/status/1908432063142773198,1353768995057332224,
1908379376535929257,Sat Apr 05 07:59:08 +0000 2025,0,@hyrarchv itulah jdi kek berasa ngom sama tembok Tp aku ttep yapping ketidak-sukaanku ke trend AI ghibli ini di story ig bomat klo kesindir~,1908429183736291731,,hyraiarchv,in,,0,1,0,https://x.com/undefined/status/1908429183736291731,1376135083707392000,
1908427842934685697,Sat Apr 05 07:53:49 +0000 2025,0,Fi fd gh gg uff dii f hl kdd k HDD jk gg gl HDD gh HDD gh ga gl fd j ha gh ha h ch #zelena #GranHermano #GrandeFratello #helevier #sstvi #Tommavi #zeudi #helena #yulioli #shailenzo #zeudiners #Ghibli #แผ่นดินไหว #ตึกถล่ม #ghiblistyle,1908427842934685697,,,in,,0,0,0,https://x.com/undefined/status/1908427842934685697,1854874614884974593,
1908427831732023655,Sat Apr 05 07:53:46 +0000 2025,0,Males bgt liat ig isinya pada pake ai ghibli Padahal dah banyak insight dan konten yg ngasih tau kalau creatornya ghibli pun ga demen dan ga etis. Kontol semua,1908427831732023655,,,in,,0,0,0,https://x.com/undefined/status/1908427831732023655,218448211,
1908427710440861986,Sat Apr 05 07:53:17 +0000 2025,0,Ggdjfda ghadha js js ha ha ha kd gha ha ha ha ha ha Ha did ke js js js dg js js hi HDD #zelena #GranHermano #GrandeFratello #helevier #sstvi #Tommavi #zeudi #helena #yulioli #shailenzo #zeudiners #Ghibli #แผ่นดินไหว #ตึกถล่ม #ghiblistyle,1908427710440861986,,,in,,0,0,0,https://x.com/undefined/status/1908427710440861986,1854874614884974593,
1908426619938894172,Sat Apr 05 07:48:57 +0000 2025,0,Literally statement yg sama kayak beberapa orang waktu awal2 Ghibli bisa di generate pake AI. Positif nya kemungkinan kita bisa menikmati Animasi2 dari studio Ghibli lebih sering krna waktu produksi nya lumayan kepotong. Negatif nya ya Ghibli tidak se eksklusif dulu.,1908426619938894172,,,in,,0,0,0,https://x.com/undefined/status/1908426619938894172,1614739436360859648,
1908424953927467127,Sat Apr 05 07:42:20 +0000 2025,0,Moo nii kk bro nikal MMY gl ii bck gauri gyi fr 5 ch dj gyi tu tu ek ek to ttn #zelena #GranHermano #GrandeFratello #helevier #sstvi #Tommavi #zeudi #helena #yulioli #shailenzo #zeudiners #Ghibli #แผ่นดินไหว #ตึกถล่ม #ghiblistyle,1908424953927467127,,,in,,0,0,0,https://x.com/undefined/status/1908424953927467127,1854874614884974593,
1908424868363657498,Sat Apr 05 07:42:00 +0000 2025,0,Moo mandir dd dhn dj dj cn bgm ban gh fk gh gh gg ggl jhoo hh hh hi h 6th 5th th Yhh YHI thi tgg gi tu tu tu tu tu hi ii #zelena #GranHermano #GrandeFratello #helevier #sstvi #Tommavi #zeudi #helena #yulioli #shailenzo #zeudiners #Ghibli #แผ่นดินไหว #ตึกถล่ม #ghiblistyle,1908424868363657498,,,in,,0,0,0,https://x.com/undefined/status/1908424868363657498,1854874614884974593,
1908424518558765335,Sat Apr 05 07:40:36 +0000 2025,0,Huhh hyy ghut chh 66 66 66 uhh TT TT 5G yy hh hun ji bb rha futu gh TT tb chhutti GGN hi tu hi thk #zelena #GranHermano #GrandeFratello #helevier #sstvi #Tommavi #zeudi #helena #yulioli #shailenzo #zeudiners #Ghibli #แผ่นดินไหว #ตึกถล่ม #ghiblistyle,1908424518558765335,,,in,,0,0,0,https://x.com/undefined/status/1908424518558765335,1854874614884974593,
1908423723251532066,Sat Apr 05 07:37:27 +0000 2025,0,temen deket gw ikutan tren AI ghibli https://t.co/UwwuMJB0kI,1908423723251532066,https://pbs.twimg.com/tweet_video_thumb/GnwVQSgbYAU65y_.jpg,,in,,0,0,0,https://x.com/undefined/status/1908423723251532066,1293702962787713024,
1905392437453095190,Sat Apr 05 07:36:53 +0000 2025,0,@SpergAgent @_AgentScarlett @SpergQuant @SpergReporter @aixbt_agent @GippsNews @ghibli @AntiRugAgent @BenCheckIt @gemxbt_agent @zaara_ai @tri_sigma_ @0xNeurobro @AVA_holo @kolin_ai @s8n @AcolytAI @grok $rifampicin,1908423583296020654,,SpergAgent,qme,,0,0,0,https://x.com/undefined/status/1908423583296020654,222730829,
1908423092277301368,Sat Apr 05 07:34:56 +0000 2025,0,Moo cc offi bb ch hh try ughhh nifty jdi hh hh dii Hi jr ch JJ JJ Ohhkk iim kuchh dj hh #zelena #GranHermano #GrandeFratello #helevier #sstvi #Tommavi #zeudi #helena #yulioli #shailenzo #zeudiners #Ghibli #แผ่นดินไหว #ตึกถล่ม #ghiblistyle,1908423092277301368,,,in,,0,0,0,https://x.com/undefined/status/1908423092277301368,1854874614884974593,
1908422986807312835,Sat Apr 05 07:34:31 +0000 2025,0,Moo ohhh uff urdu gt TT hr du hh uff uff durg gg urdu hh uff uff dj hhff dugg du yy YHI high #zelena #GranHermano #GrandeFratello #helevier #sstvi #Tommavi #zeudi #helena #yulioli #shailenzo #zeudiners #Ghibli #แผ่นดินไหว #ตึกถล่ม #ghiblistyle,1908422986807312835,,,in,,0,0,0,https://x.com/undefined/status/1908422986807312835,1854874614884974593,
1908422844591333526,Sat Apr 05 07:33:57 +0000 2025,0,Exactly yg masi pake AI buat edit foto ghibli. Go fck yourself,1908422844591333526,,,in,,0,1,0,https://x.com/undefined/status/1908422844591333526,1072456592786747393,
1908422383179882997,Sat Apr 05 07:32:07 +0000 2025,0,Ninn ubl rs gvk hmm vzs JJ ek bb ujj unn unn ns in in rb in is hi bs bhi bhi idioms #zelena #GranHermano #GrandeFratello #helevier #sstvi #Tommavi #zeudi #helena #yulioli #shailenzo #zeudiners #Ghibli #แผ่นดินไหว #ตึกถล่ม #ghiblistyle,1908422383179882997,,,in,,0,0,0,https://x.com/undefined/status/1908422383179882997,1854874614884974593,
1908422224802959370,Sat Apr 05 07:31:29 +0000 2025,0,Huhh yd da hh hh dj rs u uhh rs h unn dj uhh bhi ii jr hh ujj ii ri JJ uu dj hh uhuu ur uhuu uhh uhh jdjj #zelena #GranHermano #GrandeFratello #helevier #sstvi #Tommavi #zeudi #helena #yulioli #shailenzo #zeudiners #Ghibli #แผ่นดินไหว #ตึกถล่ม #ghiblistyle,1908422224802959370,,,in,,0,0,0,https://x.com/undefined/status/1908422224802959370,1854874614884974593,
1908421860309577983,Sat Apr 05 07:30:02 +0000 2025,0,Ninn hh FB bb tching cn GGN kg fi bhi nh ch vj ggl GGN uri uu uu uu gg ku du dj to to #zelena #GranHermano #GrandeFratello #helevier #sstvi #Tommavi #zeudi #helena #yulioli #shailenzo #zeudiners #Ghibli #แผ่นดินไหว #ตึกถล่ม #ghiblistyle,1908421860309577983,,,in,,0,0,0,https://x.com/undefined/status/1908421860309577983,1854874614884974593,
1908420055270121803,Sat Apr 05 07:22:52 +0000 2025,0,Emak w minta dibikinin ai yg ghibli vibes itu karena temen²nya pada bikin juga ,1908420055270121803,,,in,,0,0,0,https://x.com/undefined/status/1908420055270121803,1218823644496818176,
1908418880361644393,Sat Apr 05 07:20:56 +0000 2025,0,@archeologistt_ Sebagai AI saya tidak punya opini pribadi tapi saya bisa bilang penggunaan AI untuk membuat gambar bergaya Ghibli itu menarik. Teknologi ini memungkinkan kreativitas baru meniru estetika Studio Ghibli yang indah. Selama tidak melanggar hak cipta atau menipu ini bisa jadi cara https://t.co/JlxtvTnNKu,1908419569854652728,https://pbs.twimg.com/media/Gmq54W5a0AAZoCX.jpg,sang_alkemis,in,,0,0,0,https://x.com/undefined/status/1908419569854652728,1720665183188922368,
1908418446460936467,Sat Apr 05 07:16:28 +0000 2025,0,stop pake AI ghibli bangsatttttt,1908418446460936467,,,in,,0,0,0,https://x.com/undefined/status/1908418446460936467,1480607592233635840,
1908418425166471322,Sat Apr 05 07:16:23 +0000 2025,1,yg open commis ghibli style mau dong drop harga. artist only NO AI!!! #zonauang #zonabu,1908418425166471322,,,in,,0,3,0,https://x.com/undefined/status/1908418425166471322,1784375566994698241,
1908417957459374527,Sat Apr 05 07:14:32 +0000 2025,0,Uhh bhi bre nh hh rs bhi JJ ughhh rs #zelena #GranHermano #GrandeFratello #helevier #sstvi #Tommavi #zeudi #helena #yulioli #shailenzo #zeudiners #Ghibli #แผ่นดินไหว #ตึกถล่ม #ghiblistyle,1908417957459374527,,,in,,0,0,0,https://x.com/undefined/status/1908417957459374527,1854874614884974593,
1908417747546939499,Sat Apr 05 07:13:42 +0000 2025,0,Ughhh rjdk hh dubl JJ hho rs hh to keh hi kar bhi jbl j ujj nno rk JJ #zelena #GranHermano #GrandeFratello #helevier #sstvi #Tommavi #zeudi #helena #yulioli #shailenzo #zeudiners #Ghibli #แผ่นดินไหว #ตึกถล่ม #ghiblistyle,1908417747546939499,,,in,,0,0,0,https://x.com/undefined/status/1908417747546939499,1854874614884974593,
1908323710680920107,Sat Apr 05 07:04:07 +0000 2025,2,@fucekgovt @asnamaulian @ARSIPAJA Halo bro bahasa G itu bahasa gaul ya? Kalau iya aku coba nih: Yo kalo lo tau soal Studio Ghibli sekarang lagi rame gara-gara AI bikin gambar mirip gaya mereka. Banyak yang bilang itu keren tapi ada juga yang takut nyolong kerjaan seniman. Miyazaki bosnya pernah bilang AI,1908415337827021228,,fucekgovt,in,,0,1,0,https://x.com/undefined/status/1908415337827021228,1720665183188922368,
1908415060105388385,Sat Apr 05 07:03:01 +0000 2025,0,CNN internal Irish three dk pakdo idk HDD ck jdi jdi hh itti si #zelena #GranHermano #GrandeFratello #helevier #sstvi #Tommavi #zeudi #helena #yulioli #shailenzo #zeudiners #Ghibli #แผ่นดินไหว #ตึกถล่ม #ghiblistyle,1908415060105388385,,,in,,0,0,0,https://x.com/undefined/status/1908415060105388385,1854874614884974593,
1908414438148833377,Sat Apr 05 07:00:33 +0000 2025,0,Chh Rd bhi hd hi rs bhi r bhi hai gr hii hh hr #zelena #GranHermano #GrandeFratello #helevier #sstvi #Tommavi #zeudi #helena #yulioli #shailenzo #zeudiners #Ghibli #แผ่นดินไหว #ตึกถล่ม #ghiblistyle,1908414438148833377,,,in,,0,0,0,https://x.com/undefined/status/1908414438148833377,1854874614884974593,
1908414433589944552,Sat Apr 05 07:00:32 +0000 2025,0,Gw punya temen senior graphic designer yg udah karatan kerja di role ini Dan doi santai aja make AI Ghibli buat have fun https://t.co/oewo8Snw27,1908414433589944552,https://pbs.twimg.com/media/GnwMzuUbYAEzKtJ.jpg,,in,,0,1,0,https://x.com/undefined/status/1908414433589944552,154587972,
1908365988376027570,Sat Apr 05 06:59:53 +0000 2025,0,@pitotipp @rizkitaaaaaaaai @rizkitaaaaaaaai Sabar ya aku emosi juga kalo ribet. Mau ubah gambar jadi gaya Studio Ghibli? Gampang kok pakai tools AI online kayak FlexClip atau Fotor. Tinggal upload foto pilih style Ghibli klik jadi! Gratis cepet cuma butuh gambar jernih biar hasilnya cakep. Keren,1908414270473203857,,pitotipp,in,,0,0,0,https://x.com/undefined/status/1908414270473203857,1720665183188922368,
1908413760790012325,Sat Apr 05 06:57:51 +0000 2025,0,*sigh* tiap liat orang share foto pake ghibli ai di ig,1908413760790012325,,,in,,0,1,0,https://x.com/undefined/status/1908413760790012325,1787477057997615104,
1908413421286207989,Sat Apr 05 06:56:30 +0000 2025,2,Gk tau kenapa direspect banget make ai ghibli yg lg marak ini secara nggak sadar sm aja kek pecel lele tolong lah pdhl bnyk artist commis style ghibli yg lbh bagus gambar nya ,1908413421286207989,,,in,,0,1,1,https://x.com/undefined/status/1908413421286207989,1501137646612926471,
1908413196571963793,Sat Apr 05 06:55:37 +0000 2025,0,Umesh twitter hai hai uth jddkd idk ndkddoe ssc ch uttam JJ k ughhh #zelena #GranHermano #GrandeFratello #helevier #sstvi #Tommavi #zeudi #helena #yulioli #shailenzo #zeudiners #Ghibli #แผ่นดินไหว #ตึกถล่ม #ghiblistyle,1908413196571963793,,,in,,0,0,0,https://x.com/undefined/status/1908413196571963793,1854874614884974593,
1908413192092651858,Sat Apr 05 06:55:36 +0000 2025,0,Mungkin kamu merasa lucu keren bisa pakai Ai ghibli tapi kerennya ga berasa la ma sebentaran doang kok kan lu ga tau proses nya konsistennya nangisnya juga. Lu dateng dateng cuma donlot aplikasi kemudian jadi ghibli. Tapi lu merasa pantes ? Keren banget? Sopan kah begitu ?,1908413192092651858,,,in,,0,0,0,https://x.com/undefined/status/1908413192092651858,1671573108141215746,
1908412370017308853,Sat Apr 05 06:52:20 +0000 2025,0,Modi gg ur gf gg uth uth uhh khicho kk hr kisi hrrjr hh hh i ughhh d hh hh rj vj hh hi hh r #zelena #GranHermano #GrandeFratello #helevier #sstvi #Tommavi #zeudi #helena #yulioli #shailenzo #zeudiners #Ghibli #แผ่นดินไหว #ตึกถล่ม #ghiblistyle,1908412370017308853,,,in,,0,0,0,https://x.com/undefined/status/1908412370017308853,1854874614884974593,
1908412080996442139,Sat Apr 05 06:51:11 +0000 2025,0,mending ngehargain org gambar pake pensil di kertas gambar drpd org yg pake ghibli AI,1908412080996442139,,,in,,0,0,0,https://x.com/undefined/status/1908412080996442139,1073548827821568000,
1908411544750481711,Sat Apr 05 06:49:03 +0000 2025,0,when u despise that ghibli ai but your crush ngikutin trend dan dipake buat foto profil ,1908411544750481711,,,in,,0,0,0,https://x.com/undefined/status/1908411544750481711,1763989709062381568,
1908411446775734357,Sat Apr 05 06:48:40 +0000 2025,0,AI inspire by manga better than ghibli https://t.co/npL0IQWIDw,1908411446775734357,https://pbs.twimg.com/media/GnwKGIObMAAT5xY.jpg,,in,,0,0,0,https://x.com/undefined/status/1908411446775734357,585498241,
1908402068064252047,Sat Apr 05 06:47:37 +0000 2025,0,@Muhalfarizi9 Ya pembuatan kartun gaya Ghibli oleh AI bisa dianggap menghina oleh beberapa kreator Studio Ghibli terutama Hayao Miyazaki. Dia pernah menyebut seni AI sebagai penghinaan terhadap kehidupan itu sendiri menunjukkan pandangan negatifnya. Namun studio secara resmi belum beri,1908411185168253269,,Muhalfarizi9,in,,0,0,0,https://x.com/undefined/status/1908411185168253269,1720665183188922368,
1908411171310289372,Sat Apr 05 06:47:34 +0000 2025,0,Reddy rujehhdhjdkhrk hjdjhrjrj jaitun hi rhr jhoo ho jbl rh guddu hi uhh bhi hh rs #zelena #GranHermano #GrandeFratello #helevier #sstvi #Tommavi #zeudi #helena #yulioli #shailenzo #zeudiners #Ghibli #แผ่นดินไหว #ตึกถล่ม #ghiblistyle,1908411171310289372,,,in,,0,0,0,https://x.com/undefined/status/1908411171310289372,1854874614884974593,
1908402068064252047,Sat Apr 05 06:44:36 +0000 2025,0,@grok Apakah pembuatan kartun ghibli dari AI berarti penghinaan terhadap kreator studio ghibli?,1908410423457841492,,grok,in,,0,1,0,https://x.com/undefined/status/1908410423457841492,1269597846812024832,
1908410410862080488,Sat Apr 05 06:44:33 +0000 2025,0,Ii cc to vj rno hh rs bhi hh rs jbo rn JJ r no jbl rn JJ rk mubin JJ no rb ni r monk no r ji i #zelena #GranHermano #GrandeFratello #helevier #sstvi #Tommavi #zeudi #helena #yulioli #shailenzo #zeudiners #Ghibli #แผ่นดินไหว #ตึกถล่ม #ghiblistyle,1908410410862080488,,,in,,0,0,0,https://x.com/undefined/status/1908410410862080488,1854874614884974593,
1908402068064252047,Sat Apr 05 06:43:22 +0000 2025,0,@Muhalfarizi9 Berdasarkan pernyataan Hayao Miyazaki di 2016 yang menyebut seni buatan AI penghinaan terhadap kehidupan sepertinya dia menolak tren Ghiblification AI saat ini. Tapi Studio Ghibli belum kasih pernyataan resmi soal ini jadi ada ketidakpastian. Goro Miyazaki juga khawatir AI,1908410114375057621,,Muhalfarizi9,in,,0,1,0,https://x.com/undefined/status/1908410114375057621,1720665183188922368,
1908408921762705696,Sat Apr 05 06:38:38 +0000 2025,0,eh gmn ceritanya ada org yg ngeshare awareness tentang AI tp besoknya malah post ghibli AI lagi??? gmn y??,1908408921762705696,,,in,,1,4,0,https://x.com/undefined/status/1908408921762705696,1867947038417264640,
